0,1,Sure,elvira456
0,1,--468154--,elvira456
2,2,JackNorte,--468154--
0,1,--468154--,elvira456
0,1,Manolito_,elvira456
4,2,JackNorte,--468154--
0,1,--468154--,elvira456
5,2,Syum,Manolito_
0,1,UuU,elvira456
5,2,Noeschachi,Manolito_
0,1,--468154--,elvira456
9,2,OviOne,UuU
9,2,ikatza,UuU
0,1,fillodebreoghan,elvira456
0,1,Furia77,elvira456
5,2,drugos77,Manolito_
0,1,TALIVAN_HORTOGRAFICO,elvira456
15,2,--481080--,Furia77
5,2,--87193--,Manolito_
0,1,ailian,elvira456
0,1,cocopino,elvira456
7,2,merogos,--468154--
7,2,VG6,--468154--
0,1,Darvvin,elvira456
5,2,Lino_neo,Manolito_
3,3,--389785--,JackNorte
19,3,Lino_neo,--87193--
23,3,turmix77,VG6
26,4,karmaphobic,--389785--
23,3,Trigonometrico,VG6
0,1,GOto_Grado,elvira456
29,5,--389785--,karmaphobic
6,3,NapalMe,JackNorte
0,1,Sacre_Bleu,elvira456
23,3,NapalMe,VG6
31,2,expertomilitar,GOto_Grado
0,1,gog,elvira456
0,1,XOSELOIS,elvira456
32,6,karmaphobic,--389785--
27,4,--87193--,Lino_neo
2,2,meta,--468154--
5,2,meta,Manolito_
16,3,meta,drugos77
39,7,--389785--,karmaphobic
42,3,--389785--,meta
0,1,--457703--,elvira456
35,4,karmaphobic,NapalMe
47,5,--389785--,karmaphobic
5,2,thingoldedoriath,Manolito_
0,1,Rafa_Lopez_1,elvira456
0,1,Capricarpio,elvira456
0,1,cnicolas,elvira456
0,1,--468154--,elvira456
0,1,Fluor,elvira456
0,1,--481080--,elvira456
35,4,VG6,NapalMe
0,1,CerdoJusticiero,elvira456
23,3,Unnhell,VG6
58,4,VG6,Unnhell
40,5,Lino_neo,--87193--
0,1,Dene,elvira456
34,2,expilu,Sacre_Bleu
0,1,IMU,elvira456
59,5,Javat,VG6
64,6,solrac79,Javat
59,5,Unnhell,VG6
35,4,Stamish,NapalMe
0,1,Stamish,elvira456
0,1,Nomesxoris,elvira456
60,6,--87193--,Lino_neo
70,7,Lino_neo,--87193--
