0,1,fareway,Quentino
0,1,ZIDEVS,Quentino
0,1,candonga1,Quentino
1,2,troymclure,fareway
1,2,Tarod,fareway
1,2,Sc4ramouche,fareway
6,3,fareway,Sc4ramouche
0,1,--474944--,Quentino
8,2,Maelstrom,--474944--
9,3,--474944--,Maelstrom
1,2,powernergia,fareway
8,2,powernergia,--474944--
0,1,Kasterot,Quentino
12,3,--474944--,powernergia
0,1,jm22381,Quentino
14,4,powernergia,--474944--
16,5,--474944--,powernergia
17,6,powernergia,--474944--
18,7,--474944--,powernergia
19,8,powernergia,--474944--
14,4,MeneanteGeorge,--474944--
15,2,borteixo,jm22381
22,3,jm22381,borteixo
19,8,--474944--,--474944--
0,1,acaracansao,Quentino
0,1,merogos,Quentino
24,9,MeneanteGeorge,--474944--
27,10,--474944--,MeneanteGeorge
27,10,Maelstrom,MeneanteGeorge
29,11,MeneanteGeorge,Maelstrom
30,12,Maelstrom,MeneanteGeorge
31,13,MeneanteGeorge,Maelstrom
32,14,Maelstrom,MeneanteGeorge
24,9,merogos,--474944--
0,1,Dab,Quentino
6,3,Dalbizu,Sc4ramouche
0,1,RobertNeville,Quentino
26,2,regis,merogos
38,3,merogos,regis
39,4,regis,merogos
37,2,miguelpedregosa,RobertNeville
0,1,Jakeukalane,Quentino
9,3,hutter,Maelstrom
28,11,ogrydc,--474944--
0,1,blokka,Quentino
0,1,--93350--,Quentino
8,2,Marco_Pagot,--474944--
43,4,Maelstrom,hutter
41,3,Marco_Pagot,miguelpedregosa
0,1,AndresEl_Lanas,Quentino
0,1,Rafa_Lopez_1,Quentino
0,1,elnenito,Quentino
51,2,jaitrum,Rafa_Lopez_1
46,2,AlemanQu,--93350--
3,2,Dillard,candonga1
53,3,radon2,jaitrum
